UACE Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
00766,0.5518508072921685,0.6023087421402379,0.6387380062938485,0.671632401286967,0.6956901220352172,0.7060531006957043,0.6543689048067333,0.7041840387966857,0.7627260707785216,0.8139105425146655,0.8146938575059239,0.7668062399245007,0.7826070175438596,0.790684086410915,0.8166013578845219,0.78814991619646,0.7962675943852431,0.7755695682551497,0.7900468774689678,0.8275414004238814,0.8538475518626806,0.8765228955184183,0.9269475225983717,0.9587770457927375,0.9752487452513906,0.9773767604041763,0.9910172402824606,0.9954421148587056
00901,0.4053156495328576,0.4070136364591432,0.402703242000021,0.3784487464830135,0.37644959857270294,0.39352483266539373,0.4373420310222232,0.4874926612429758,0.49592839850341136,0.5056678889470928,0.5157830795333153,0.5377898759357168,0.47398166366642946,0.47536644312154086,0.44273851109670137,0.43406484259830413,0.4345840301003344,0.4255534775840273,0.41226787542038307,0.4013092640349137,0.4098652910957098,0.44454511538666525,0.40122585718440645,0.45768690596727307,0.46382154530147796,0.47580851513567035,0.4752713570665317,0.5075577493943564
01171,0.8827997170711753,0.7668150402428006,0.739057272862358,0.534106036532283,0.5533954772542995,0.530569009501978,0.5383069309070476,0.5632842607955194,0.4883263284453259,0.5285385437092834,0.6291969182191761,0.5732128726771493,0.5164701643507001,0.4652165488579445,0.5203537418216241,0.5639403742615855,0.5554319359545462,0.6724026648257592,0.6952950805015096,0.7043819251657184,0.7262745424762387,0.7352136017595221,0.7726054945304072,0.7917300474941047,0.7910457835534963,0.793417709502142,0.7990216490362955,0.8004352645416439
01495,0.4369352239184368,0.42894706146342626,0.4298563842086752,0.43551967478059533,0.45918735416674494,0.48652399696919296,0.5129624410157564,0.5605600983608318,0.5787523586858662,0.5959199039569194,0.6000799682860813,0.5885505743566263,0.6094911093418259,0.6262626592883825,0.6187172557608105,0.6115566303807243,0.6359134912203178,0.5673861904599985,0.5441458557605219,0.5534287919524683,0.6688286318288923,0.6998327899387404,0.7403515985798584,0.7402478257713473,0.6623682127936789,0.6468565400183445,0.6508248671970904,0.6249278112366966
01792,0.498450224511202,0.4917722716096085,0.4855750417985842,0.47537883293289246,0.47497464654298155,0.4875173536310977,0.4213357023662317,0.5595871769551289,0.5807873977699658,0.6427532719340766,0.6076147870801474,0.5591327040803883,0.5654918463966334,0.5316503853517255,0.520492459218221,0.5432280216387125,0.5358519087563656,0.4718575974542562,0.5080372619685992,0.530401601401226,0.5535847012434019,0.5908992883329739,0.5762027645059915,0.5694215726636476,0.5702790950789085,0.5773682905503282,0.5728801083113162,0.5296983820141408
02305,0.6552560726648717,0.6451710300763597,0.6445736769699942,0.6382505559673832,0.6007915715935661,0.6453902683442824,0.6699358991994278,0.8332970758325629,0.8357393119886736,0.8233662910199163,0.8992654176869199,0.9153450613620512,0.9598359847981731,0.9961558512013495,1.001262091549857,0.9313898350086914,1.0013588239399327,1.0084097455544134,0.9885360665559546,0.9637363031009818,1.0290866504941385,1.1347490870820112,1.0969777972830097,1.0893765522308203,1.1120333110886444,1.2185980291783978,1.2083738578101173,1.2507069897857002
02602,1.0275268279563783,1.0581873640635742,1.029897064685699,1.0404052720843358,1.0641426450915354,1.052683817113606,1.0286798332299436,1.0081258050665522,0.9671272169603681,1.3062478866095582,1.326924488405012,1.3252661041109575,1.2761212780384046,1.3032577173092492,1.3351742421930886,1.3381688842227113,1.3036781947051632,1.3070212667192753,1.314551858069188,1.2753723588500172,1.2623116788416215,1.3512445071427412,1.3362636581567708,1.389963564733752,1.486739029356592,1.6770322852706838,1.7691509542057622,1.7792329279700656
02764,0.4291585163428134,0.4520332795653281,0.5073113446555352,0.4844841735052755,0.5891540355267026,0.5508185190647441,0.6095756973557143,0.6274149943952348,0.6368653123055698,0.6479169663741522,0.6819608460609877,0.5967307384021885,0.5835320857795172,0.5757995890913292,0.5684436256302062,0.5587038800576271,0.5698129202550912,0.5886182106728627,0.6343000196900228,0.5433070866141732,0.4661566384083442,0.4991602621442524,0.47061836743020075,0.4860432548777687,0.48064054392556804,0.47430912589261515,0.4708484348167736,0.4688294942193996
03358,0.33252572758745597,0.31038340399410236,0.3116388757872541,0.30480381253257255,0.26499888038910385,0.26950358192969515,0.28961569027599265,0.26860512791174423,0.2676873997273511,0.2602247596696303,0.2661807567358458,0.27512907856117574,0.2844755174618564,0.2883226414247903,0.26982704721853856,0.2685513742335108,0.3063927218511813,0.3087244078085942,0.27453592487442674,0.5363159545052878,0.5392552283397354,0.5805810283555755,0.4477862119311376,0.4481055822624063,0.4513968334675085,0.45764545826225483,0.4323997227665645,0.4563863037752414
03763,0.44543424690815275,0.535482270143463,0.5337932248517455,0.5845164200262033,0.5349778700732071,0.5391450503725416,0.5063927855711422,0.4567908494810197,0.43979127899169335,0.4308333802896264,0.42247651988335827,0.48610009374774643,0.5005346270424079,0.5337290926423434,0.5207366219456205,0.5181609579039592,0.6035945999082509,0.5914770030330092,1.4666313643045699,1.4823772465321465,1.4447576402276514,1.4594325648524442,1.4884702947607276,1.4578814749845768,1.4085437150232014,1.4333874218687468,1.3928424842484248,1.2526564092331154
03817,1.0315037639926707,0.9995181173010401,0.999903547376883,1.0207642851113237,0.9991203355558897,1.0016146195639524,1.0381166424530055,0.9690738442162583,0.9625931573659866,0.9389026355490537,0.9270399792080685,0.9123953707241919,0.8943951564891486,0.8758148533398394,0.7988523887814966,0.7746829238971116,0.803686996006645,0.8662164973101381,0.867813916206242,0.8184215019691418,0.7140413145227867,0.7042777575217108,0.6945201122360967,0.67468673251783,0.7178770176994924,0.7453324274993763,0.7655477364730957,0.7812726951281844
04222,0.2914485406853875,0.28638905478038984,0.3042859048762591,0.28206666994605406,0.23389700404127062,0.22677818426421548,0.23689123959510683,0.20407316578466986,0.17170225769558928,0.155850192175908,0.17063493228073778,0.16871806881955467,0.18628001265040162,0.175968569920133,0.17600385373524396,0.16819536803485438,0.14533207336870926,0.14575294445698503,0.14958956797870418,0.14415686152843812,0.14052691843703355,0.13873270579316443,0.13710850237634747,0.1369877231480932,0.14006692200335832,0.1451903037219356,0.13964580263686638,0.14365943186578342
04681,0.6027284178165541,0.5916298255107563,0.5899887807550812,0.5934195984383365,0.5746530599957855,0.5700148125817083,0.5559307252825886,0.5518943411298309,0.5668574469528197,0.6220561691385295,0.6681991924893192,0.6759007631053502,0.6578500983923495,0.6553171224668658,0.6338339213013984,0.6335551109663612,0.6256267593017772,0.6127783796797881,0.6220493850827551,0.630822108650099,0.6247403607141641,0.6127499334260992,0.6041653497339486,0.6047005474755295,0.5430385623471525,0.6151289198858879,0.6214119584011848,0.6100419618314896
04843,1.0105073211759759,1.0367626130282712,1.1151885758970872,1.1241154858477735,1.1388006850502734,1.1770394434762002,1.1769531455071507,1.1929345865116252,1.193526627683448,1.2240542797615437,1.2298404468178399,1.255080489957489,1.2530784385868172,1.2303165032104424,1.284869495814969,1.3522767971407588,1.4177536516322091,1.4851402602422825,1.520878785831783,1.5094181823627297,1.5230415060104332,1.609697923855663,1.6829349439641008,1.6713068749481765,1.7080843354394546,1.8414194309019654,1.9044799221552144,1.9890099499493974
05680,0.28127048590569687,0.2559238030233694,0.24330682171943885,0.260708316558699,0.26245093432437694,0.2845510426123173,0.27907981423479855,0.3061906610433787,0.4312990652206464,0.5079506240879798,0.4770623873708587,0.4051091764808984,0.364470041237836,0.3522218096299047,0.37303228835919683,0.5613333260366331,0.393975938054963,0.34635563001202624,0.3406345447681801,0.28842571793460975,0.27828129964381865,0.27849037413247535,0.3047683073070659,0.4467514344581894,0.5069719018891448,0.4754727753726974,0.4811260520460482,0.47658521417741323
05869,1.0845731169975636,1.0813741570985969,1.1086279945601005,1.0180755336617406,1.080774357011837,1.079911974865112,1.0947446927523108,1.0315761305860316,1.133155899669328,1.2127268798617115,1.2455733300769325,1.2909822098016497,1.3351230670191345,1.3300487187250558,1.3100420377233253,1.2440878143670973,1.1881797746533935,1.1911977215651612,1.0688415502389645,1.181993341361479,1.2531652764554588,1.1742966278042246,1.1135223227687951,1.0943948149528957,1.113795880796226,1.1293044996176984,1.0803993922292163,1.0722268992945685
06058,0.3407831421469133,0.33946332953198044,0.3609562470454937,0.36214801726644447,0.36395422052668613,0.3886394417618655,0.38534062815430303,0.38011338857392063,0.4324482454746392,0.4327944639062769,0.429772054364499,0.39996596396434725,0.3838070604486606,0.4365713725297896,0.42366638117719146,0.4132023755139333,0.42314361204381573,0.40690023119331314,0.4277641778865769,0.43408012330823,0.4103143564691395,0.4092654418387317,0.4120441914057205,0.410522888231623,0.4109040296024714,0.4135011348346675,0.39495341086853025,0.43008651967624895
06652,1.5457518054171255,1.6185967709786724,1.6234676284028535,1.7568318386327264,1.8336149258473047,1.8580482674637442,1.9347759667370714,1.8962244871893121,1.840977013614729,1.6584009297471658,1.5805720305021869,1.5282060363241952,1.4664553165966927,1.5144683191019164,1.4936417231735044,1.702244832199037,1.7157206814129076,1.8028826203627712,1.8692601697500404,1.763629851580722,1.6511304917919654,1.6813689573500092,1.6833215512017774,1.6761172313448347,1.6709741550695825,1.6673540300058454,1.7692795301178716,1.8183173774756698
07705,0.6812819279316428,0.6731453939066162,0.6615186757874431,0.654921816177995,0.6451245582184791,0.5775065055958702,0.5584913523650761,0.5608827303053632,0.5632996530833105,0.5541732707317802,0.5099644267997877,0.5238547399426401,0.5102672641969175,0.5130397081970612,0.5011018643358595,0.49332048811817597,0.5046452243833532,0.4921389690832223,0.4853124145172818,0.48063568957855946,0.47682786165579216,0.5190133957048692,0.48352202526538746,0.4274950572363721,0.41671867301691573,0.4140654808777328,0.3807131046218554,0.4116395732791465
