NTD ID,Agency Name,City,State,Primary UZA Name,UACE Code,UZA Area SQ Miles,UZA Population,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00001,King County (KCM) - Metro Transit Department,Seattle,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.06423618349522463,0.042424401561348545,0.0603840525442974,0.05705181598874988,0.04893950263602692,0.11911519832603683,0.16299869996346822,0.10395566372360861,0.16915223580768501,0.13491263917066548,0.10653310482289921,0.13318245592329406,0.12456911932931046,0.16014936375738162,0.1575703977830866,0.11507718119691465,0.10595702008775158,0.13978520271258957,0.1746364506209943,0.10153786028394252,0.21939846811604852,0.13259126526561035,0.0968656418634289,0.06784543242935752,0.12898511952572272,0.13271198790915423,0.07603549271129122,0.12864574532888856,0.05746623223368402,0.5052607692124259,0.4201350911208657,0.14073956183279823,0.016727717829665905
00003,Pierce County Transportation Benefit Area Authority,Lakewood,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.13311860784156007,0.1224229538824024,0.08072271737921612,0.0879413177518076,0.15850396386015783,0.13845248584067266,0.23077409884367625,0.23573209174371396,0.1470768022866826,0.3095961452448884,0.17737817773506043,0.15066712345832814,0.13495013758548746,0.21301123993165128,0.17707771513877352,0.0958830686761015,0.12113005944462121,0.08512065534119512,0.12897168104643927,0.1296203673851903,0.0937622406360578,0.09825998959158735,0.13140282417067561,0.1241883753390811,0.05926874093506331,0.08205310284473143,0.014355526885796317,0.07517787468468487,0.07044203523425348,0.167791394090038,0.23676907253468996,0.23457105030676495,0.06813407586137187
00005,City of Everett (ET),Everett,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.0613739948522018,0.11724453665757904,0.05947748853350028,0.12415806710555737,0.031957757953221186,0.13791386337497294,0.22422348104407375,0.020485456646705227,0.2349668393459881,0.5408465802359402,0.5865944677316257,0.11354275846093345,0.2766676429036377,0.10071249613307577,0.022362601953492607,0.18886590809907036,0.18088083712379516,0.018213269043848544,0.17575373256400148,0.009747145148093028,0.04655364774407573,0.09447657193033644,0.20425044275363113,0.03538520031609238,0.024007334809262825,0.03273350754984995,0.048252528887384405,0.17846636523294435,0.0389841174465191,0.3265601232439546,0.5332197058266606,0.5242438250442131,0.2487530967269292
00023,City of Seattle (SMS),Seattle,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.0015085201216470626,0.0,0.0,0.0,0.0,0.0,0.13254964203921024,0.0,0.0,0.0,0.0,0.28784822895637974,0.0,0.0,0.0,0.6525334992488278,0.26976822170559456,0.0,0.43796901410062167,0.15014454374792624,0.16133883796409818,0.11551418109475978,0.11502108679607313,0.04915921704405764,0.08266692123780632,0.036431796464826326,0.04100870801117275,0.136176201805359,0.07082918192224394,0.7033164693724285,0.6385477388831988,0.2918260762150685,0.052056470760666794
00028,County of Pierce,Tacoma,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.0,0.03237672267327397,0.09266059163694489,0.1376471250958247,0.15889241020640338,0.03357940230953432,0.6144455271184257,0.307275393711393,0.0,0.002533215582830312,0.01398577585787533,0.0,0.0,0.051774793665998846,0.0,0.12635011527135562,0.0,0.0,0.0,0.2531315982823779,0.0,0.0,0.2748831431161649,0.23092642195907923,0.14744700287989898,0.030584316541892812,0.31223313427485166,0.35428908890675376,0.19997062109214622,0.654219379014404,0.6929879349675605,0.46361460191589776,0.011377464644902704
00029,Snohomish County Public Transportation Benefit Area Corporation (CT),Everett,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.15011650941623378,0.04012286337290188,0.021490296739863222,0.03505265608278635,0.1381877412900682,0.05763750409486005,0.08789340243011892,0.21356403158938964,0.07698547461926271,0.19133471046752562,0.11836905837954281,0.09910985939993189,0.24010397663273014,0.1384403183608361,0.1512078734366445,0.07367469833724334,0.06527609615323077,0.14435775217596303,0.18644468480233392,0.14506655464282614,0.19991862101514704,0.10482828179125941,0.13094913106129244,0.06584025510443209,0.17647255830489433,0.08209341988793002,0.13421717519493612,0.14565861968156293,0.18150814393333456,0.2827975671634533,0.23388559742208503,0.22603164388240585,0.22499742301616588
00035,Washington State Ferries (WSF),Olympia,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,0.0059796365465495565,0.013603102995843342,0.008280449528584132,0.03702389758090552,0.038592062326432176,0.007576544537515187,0.011627314495909938,0.030025027172175464,0.05745160758787103,0.0762884834313353,0.10901744205210265,0.032252594742339845,0.0687571234065686,0.08221781010107754,0.15488146664208458,0.07249963960462164,0.1186721935109011,0.04025833968231027,0.07001689748610435,0.04460740661364444,0.06533317001256776,0.040347439053221655,0.06717708688877534,0.07877617692568865,0.07966455917309628,0.16376454655041436,0.09107008272876865,0.21192325238041215,0.18577867004247156,0.18623591704726772,0.2640668862823786,0.3220828361670988,0.28847553477710736
00040,Central Puget Sound Regional Transit Authority (ST),Seattle,WA,"Seattle--Tacoma, WA",80389,982.52,3544011,,,,,,,,,0.26903708139606847,0.16367289638327245,0.14129968048455605,0.19950627741426888,0.055963435702759155,0.11246273221803901,0.18947127642061082,0.15699483660099522,0.12659339747718884,0.22582274929345075,0.21887628619857222,0.19404777347450264,0.2108180796488162,0.1678359597195876,0.16852722974961987,0.18120266895225456,0.14281058467695912,0.14721079585184552,0.05448928191928962,0.09742096047024422,0.11451735026113592,0.2353606005217388,0.30711156124226674,0.25203304383816777,0.2282212596150827
00002,Spokane Transit Authority (STA),Spokane,WA,"Spokane, WA",83764,171.67,447279,0.11641436074446641,0.11634634930208547,0.04374786037658462,0.1264509378409996,0.0373534845444418,0.01802520860920878,0.15871859648165024,0.04223620320327722,0.02270361919551155,0.0676736515977688,0.09047758659772605,0.11233433284453968,0.2006430214563682,0.3152803686044469,0.22940036630867963,0.2835234501903117,0.17551215467626607,0.10858545939864807,0.24288767616771223,0.19083747218435881,0.17673297125807835,0.15657555011160806,0.15500635062980844,0.18676810096561142,0.14496180688262159,0.12226244885545676,0.16263940228739368,0.118907270321883,0.1086664585786073,0.3380269376669115,0.49448039109668335,0.3225455962100856,0.28424418517925876
00006,City of Yakima (YT),Yakima,WA,"Yakima, WA",97507,55.77,133145,0.2365999265593828,0.15589447520489613,0.13163909934268692,0.0836336058562258,0.14461288095853272,0.1271926601355591,0.1402972852709129,0.06948035871319597,0.07993055707574528,0.004521904309861736,0.392692998269691,0.19358055726503903,0.2513612769593677,0.19923118477401372,0.38702178124951947,0.2289489536015584,0.279640518729763,0.1922568440444728,0.24633592980562,0.40787246936780225,0.2365996224551678,0.2437064051823745,0.308596100809595,0.2813871815100712,0.3086332563165768,0.3578114234605464,0.4037102763922386,0.3358037242752383,0.2779403158471903,0.398976809553768,0.3714884279273715,0.24254125264806048,0.604497341096347
